,React,Product
161,CCOC(=O)CN(C(=O)OC(C)(C)C)C(Cc1ccc(OC)cc1)C(=O)OCc1ccccc1,CCOC(=O)CN(C(=O)OC(C)(C)C)C(Cc1ccc(OC)cc1)C(=O)O
162,COC(=O)Nc1ccc(C(=O)OC)cc1,COC(=O)Nc1ccc(C(=O)O)cc1
163,COC(=O)c1cc(Cl)cc2cc(-c3ccc(Cl)cc3Cl)oc12,OCc1cc(Cl)cc2cc(-c3ccc(Cl)cc3Cl)oc12
164,CCOC(OCC)P(=O)(CC(C[N+](=O)[O-])c1ccc(Cl)cc1)OCC,CCOC(OCC)P(=O)(CC(CN)c1ccc(Cl)cc1)OCC
165,CCOC(=O)c1c(-c2ccc(C(F)(F)F)cc2)cc(C)nc1C,Cc1cc(-c2ccc(C(F)(F)F)cc2)c(C(=O)O)c(C)n1
166,Nc1c(Br)cc(C(=O)CNC2CC2)cc1C(F)(F)F,Nc1c(Br)cc(C(O)CNC2CC2)cc1C(F)(F)F
167,COC(=O)C(C)(NC(=O)c1ccc(F)cc1[N+](=O)[O-])C1CCCCC1,COC(=O)C(C)(NC(=O)c1ccc(F)cc1N)C1CCCCC1
168,COc1ccc(CN2C(=O)C(OC(C)=O)C2C(C)C)cc1,CC(=O)OC1C(=O)NC1C(C)C
169,CC(C)(C)[Si](C)(C)OCC1CC(Nc2c(Cl)cnc(N)c2[N+](=O)[O-])CC1O[Si](C)(C)C(C)(C)C,CC(C)(C)[Si](C)(C)OCC1CC(Nc2c(Cl)cnc(N)c2N)CC1O[Si](C)(C)C(C)(C)C
170,CN(C)CCC(NC(=O)Nc1ccc2c(c1)CCC2)c1ccc(C(=O)OCc2ccccc2)cc1,CN(C)CCC(NC(=O)Nc1ccc2c(c1)CCC2)c1ccc(C(=O)O)cc1
171,CC(C)(C)[Si](C)(C)OCC(COc1ccc(Br)nc1)Cn1cc([N+](=O)[O-])nc1Br,O=[N+]([O-])c1cn(CC(CO)COc2ccc(Br)nc2)c(Br)n1
172,CCCCCCC[N+]12CCC(CC1)C(=CCc1ccc(Cl)cc1)C2,CCCCCCC[N+]12CCC(CC1)C(CCc1ccc(Cl)cc1)C2
173,COCc1ncnc(N2CCCCC2)c1C,Cc1c(CO)ncnc1N1CCCCC1
174,CC(C)(C)[Si](C)(C)OCCN(CCc1c[nH]c2ccccc12)Cc1ccc(C=CC(=O)Nc2ccccc2N)cc1,Nc1ccccc1NC(=O)C=Cc1ccc(CN(CCO)CCc2c[nH]c3ccccc23)cc1
175,N#Cc1ccc2c(c1)C(Cc1ccccc1)NC2=O,NCc1ccc2c(c1)C(Cc1ccccc1)NC2=O
176,CNc1nccc(-c2cc(NC3CCN(C(=O)OCC4c5ccccc5-c5ccccc54)CC3)c3cc(OC)ccc3c2)n1,CNc1nccc(-c2cc(NC3CCN(C(=O)OCC4c5ccccc5-c5ccccc54)CC3)c3cc(O)ccc3c2)n1
177,COC(=O)C(CCCNC(=O)OC(C)(C)C)NC(=O)c1cccn(Cc2ccccc2Cl)c1=O,CC(C)(C)OC(=O)NCCCC(NC(=O)c1cccn(Cc2ccccc2Cl)c1=O)C(=O)O
178,COc1cc2nccc(Oc3ccc4c(c3)OCCN4C(=O)Nc3cc(CO[Si](C)(C)C(C)(C)C)on3)c2cc1OC,COc1cc2nccc(Oc3ccc4c(c3)OCCN4C(=O)Nc3cc(CO)on3)c2cc1OC
179,CCOC(=O)C=C(C)C=CCCCCCCOCc1cc(C(F)(F)F)cc(C(F)(F)F)c1,CC(C=CCCCCCCOCc1cc(C(F)(F)F)cc(C(F)(F)F)c1)=CC(=O)O
180,O=C(O)c1ccc2c(Cl)cccc2n1,O=C(O)C1CCc2c(Cl)cccc2N1
181,CC(C)(C)OC(=O)N1CCC(c2nc(NCc3ccccn3)c3c(-c4ccccc4)cccc3n2)CC1,c1ccc(-c2cccc3nc(C4CCNCC4)nc(NCc4ccccn4)c23)cc1
182,CC(=O)Nc1nc(C(=O)Oc2ccc(CCOC(=O)NNC(=O)OC(C)(C)C)cc2)cs1,CC(=O)Nc1nc(C(=O)Oc2ccc(CCOC(=O)NN)cc2)cs1
183,CNS(=O)(=O)Cc1cccc(C#N)c1,CNS(=O)(=O)Cc1cccc(CN)c1
184,CCOC(=O)c1ccc(CCNC(=O)OC(C)(C)C)cc1,CC(C)(C)OC(=O)NCCc1ccc(CO)cc1
185,O=[N+]([O-])c1ccc(N2CCN(C3COC3)CC2)cc1,Nc1ccc(N2CCN(C3COC3)CC2)cc1
186,O=[N+]([O-])c1cc(Cl)cnc1Cl,Nc1cc(Cl)cnc1Cl
187,CC(C)(C)OC(=O)NC(Cc1cccs1)C(=O)N1CCOCC1,NC(Cc1cccs1)C(=O)N1CCOCC1
188,O=C(O)c1ccc(Cl)nn1,OCc1ccc(Cl)nn1
189,CCOC(=O)CC(c1cccc(COc2ccc(-c3cc(OC)ccc3F)c(O)c2)c1)C1CC1,COc1ccc(F)c(-c2ccc(OCc3cccc(C(CC(=O)O)C4CC4)c3)cc2O)c1
190,CC(=O)OCc1c(-c2cc(Nc3ccc(N4CCN(C5COC5)CC4C)cn3)c(=O)n(C)c2)cc(F)cc1-n1ncc2c3c(sc2c1=O)CCCC3,CC1CN(C2COC2)CCN1c1ccc(Nc2cc(-c3cc(F)cc(-n4ncc5c6c(sc5c4=O)CCCC6)c3CO)cn(C)c2=O)nc1
191,O=[N+]([O-])c1ccc2c(ccn2Cc2cccc(OC(F)(F)F)c2)c1,Nc1ccc2c(ccn2Cc2cccc(OC(F)(F)F)c2)c1
192,CC1CCCN1C1CCN(C(=O)OC(C)(C)C)CC1,CC1CCCN1C1CCNCC1
193,CC(C)(C)OC(=O)N1CCC(NCc2ccc(-c3cc4cc(F)cc(C(N)=O)c4o3)cc2)CC1,NC(=O)c1cc(F)cc2cc(-c3ccc(CNC4CCNCC4)cc3)oc12
194,COc1cccc(OC)c1C1CCC(=O)N1Cc1ccc(OCc2ccccc2)cc1,COc1cccc(OC)c1C1CCC(=O)N1Cc1ccc(O)cc1
195,CCOC(=O)c1cnn(-c2ncc(Br)cc2Cl)c1C,Cc1c(C(=O)O)cnn1-c1ncc(Br)cc1Cl
196,COC(=O)c1ccc(OC2C=CCCC2)cc1C(=O)OC,COC(=O)c1ccc(OC2CCCCC2)cc1C(=O)OC
197,Cc1cc(C2CCC2)[nH]c(=O)c1CNC(=O)OC(C)(C)C,Cc1cc(C2CCC2)[nH]c(=O)c1CN
198,Nc1nc(CCN2C(=O)c3ccccc3C2=O)cs1,NCCc1csc(N)n1
199,CC(C)(C)OC(=O)N1CC(c2cc(F)cc(F)c2)N(CC(=O)Nc2cc3c(cc2Cl)CC2(C3)C(=O)Nc3ncccc32)C(=O)C12COCCOC2,O=C(CN1C(=O)C2(COCCOC2)NCC1c1cc(F)cc(F)c1)Nc1cc2c(cc1Cl)CC1(C2)C(=O)Nc2ncccc21
200,CC(C)(c1cc(-c2ccc(F)c(CO)c2)c2ncccc2c1)S(C)(=O)=O,CC(C)(c1cc(-c2ccc(F)c(C=O)c2)c2ncccc2c1)S(C)(=O)=O
201,C[SiH](C)Oc1c(C(O)c2cn(C(c3ccccc3)(c3ccccc3)c3ccccc3)cn2)ccc2cc(C(C)(C)C)ccc12,C[SiH](C)Oc1c(C(=O)c2cn(C(c3ccccc3)(c3ccccc3)c3ccccc3)cn2)ccc2cc(C(C)(C)C)ccc12
202,Cc1cc(C)c(-c2nc3c4c(nn3c(N)c2C#N)CSC4)c(C)c1,Cc1cc(C)c(-c2nc3c4c(nn3c(N)c2CN)CSC4)c(C)c1
203,CCOC(=O)C(C)(C)S(=O)(=O)CCC(C)C,CC(C)CCS(=O)(=O)C(C)(C)C(=O)O
204,CC(=O)N1CCc2c1cc(C)c(C(O)C(=O)O)c2C,CC(=O)N1CCc2c1cc(C)c(CC(=O)O)c2C
205,Cc1cc(C(=O)OC(C)(C)C)ccc1CCS(=O)(=O)N1CCC2(CC1)N=C(c1cc(OCc3ccccc3)cc(C(F)(F)F)c1)N(C(=O)OC(C)(C)C)C2=O,Cc1cc(C(=O)OC(C)(C)C)ccc1CCS(=O)(=O)N1CCC2(CC1)N=C(c1cc(O)cc(C(F)(F)F)c1)N(C(=O)OC(C)(C)C)C2=O
206,CN(Cc1nc(-c2ccccc2F)c(S(=O)(=O)c2cccc(C(=O)N3CCCC3)c2)s1)C(=O)OC(C)(C)C,CNCc1nc(-c2ccccc2F)c(S(=O)(=O)c2cccc(C(=O)N3CCCC3)c2)s1
207,CCc1ccc2c(c1)C(NCC(O)C(Cc1cc(F)cc(F)c1)NC(=O)OC(C)(C)C)CCN2C,CCc1ccc2c(c1)C(NCC(O)C(N)Cc1cc(F)cc(F)c1)CCN2C
208,CC(C)(C)OC(=O)COc1cc2c(=O)c(Cc3cccnc3)cn3c4cc(Br)ccc4c(c1)c23,O=C(O)COc1cc2c(=O)c(Cc3cccnc3)cn3c4cc(Br)ccc4c(c1)c23
209,O=C1OC(=O)C2C3C=CC(C3)C12,O=C1OC(=O)C2C3CCC(C3)C12
210,NC(=O)c1nc2cnc(N3CCC(Oc4cc(F)ccc4Br)CC3)nc2s1,N#Cc1nc2cnc(N3CCC(Oc4cc(F)ccc4Br)CC3)nc2s1
211,COc1ccc(-c2nc3cccnc3[nH]2)cc1[N+](=O)[O-],COc1ccc(-c2nc3cccnc3[nH]2)cc1N
212,CC(C)COc1nc(N)nc(N)c1N=O,CC(C)COc1nc(N)nc(N)c1N
213,COC(=O)c1n[nH]c2cc(Cl)c(C#Cc3ccccc3)cc12,O=C(O)c1n[nH]c2cc(Cl)c(C#Cc3ccccc3)cc12
214,COC(=O)c1cc(-c2ccccc2)cn1C,Cn1cc(-c2ccccc2)cc1C(=O)O
215,Cc1cc(OCCCO)cc(OS(=O)(=O)c2cccc3ccccc23)c1,Cc1cc(OCCC=O)cc(OS(=O)(=O)c2cccc3ccccc23)c1
216,Cn1c2c(c3cc(OC(=O)CCl)ccc31)CCC2=O,Cn1c2c(c3cc(O)ccc31)CCC2=O
217,O=[N+]([O-])C=Cc1ccc(CCC2CCCO2)cc1,O=[N+]([O-])CCc1ccc(CCC2CCCO2)cc1
218,CCOC(=O)CC1CC2CCN1CC2,OCCC1CC2CCN1CC2
219,CCOC(=O)c1c(C2CC2)nc(-c2cccnc2)n1Cc1cccc2ccccc12,O=C(O)c1c(C2CC2)nc(-c2cccnc2)n1Cc1cccc2ccccc12
220,CC(Cc1cc2c(c(C(N)=O)c1)N(CCCCOCc1ccccc1)CC2)NCCOc1ccccc1OCC(F)(F)F,CC(Cc1cc2c(c(C(N)=O)c1)N(CCCCO)CC2)NCCOc1ccccc1OCC(F)(F)F
221,CC(C)(C)OC(=O)N1CCN(c2ncc(C(F)(F)F)cc2F)CC1,Fc1cc(C(F)(F)F)cnc1N1CCNCC1
222,C=CCOC(=O)c1cc([N+](=O)[O-])ccc1F,C=CCOC(=O)c1cc(N)ccc1F
223,CC(C)(C)OC(=O)N1CCC(O)C1C(=O)O,CC(C)(C)OC(=O)N1CCC(O)C1CO
224,COC(=O)c1cccc2[nH]c(N3CCC(NC(=O)OCc4ccccc4)C(OC)C3)nc12,COC(=O)c1cccc2[nH]c(N3CCC(N)C(OC)C3)nc12
225,CC(C)(C)c1cccc2c1CCC(NCc1ccccc1)C2O[SiH](c1ccccc1)c1ccccc1,CC(C)(C)c1cccc2c1CCC(N)C2O[SiH](c1ccccc1)c1ccccc1
226,CC(=O)Nc1nc(CCCc2ccc(CO)cc2)cs1,CC(=O)Nc1nc(CCCc2ccc(C=O)cc2)cs1
227,Cc1ccc(Nc2cc(OCCN3C(=O)c4ccccc4C3=O)nnc2C(N)=O)nc1C,Cc1ccc(Nc2cc(OCCN)nnc2C(N)=O)nc1C
228,COC(=O)C1CC(S(=O)(=O)c2ccccc2C(F)(F)F)CN1c1cc(C)nn1-c1cccc(C)c1,Cc1cccc(-n2nc(C)cc2N2CC(S(=O)(=O)c3ccccc3C(F)(F)F)CC2C(=O)O)c1
229,O=Cc1nc(Cl)cc2c1c(N1CCOCC1)nn2C(c1ccccc1)(c1ccccc1)c1ccccc1,OCc1nc(Cl)cc2c1c(N1CCOCC1)nn2C(c1ccccc1)(c1ccccc1)c1ccccc1
230,COC(=O)C1CCC(C)N(C(=O)c2ccc(F)cc2-n2nccn2)C1,CC1CCC(C(=O)O)CN1C(=O)c1ccc(F)cc1-n1nccn1
231,Cc1cnc(C(=O)CCl)s1,Cc1cnc(C(O)CCl)s1
232,CC(C)CC(C(=O)NN1C(=O)NC(C(C)C)C1=O)C(CNC(=O)c1ccccc1)C(=O)NOC1CCCCO1,CC(C)CC(C(=O)NN1C(=O)NC(C(C)C)C1=O)C(CNC(=O)c1ccccc1)C(=O)NO
233,CC(C)(C)OC(=O)N1CCC(NC(=O)C=Cc2ccc(F)c(Br)c2)(C(=O)NCCc2c[nH]c3ccc(F)cc23)CC1,O=C(C=Cc1ccc(F)c(Br)c1)NC1(C(=O)NCCc2c[nH]c3ccc(F)cc23)CCNCC1
234,COC(=O)C1c2cc3c(c(O)c2C(OC2OC(C)C(OC)C(C)(OC)C2OC)CC1(C)O)C(=O)c1c(O)cc2c(c1C3=O)OC1OC2(C)C(O)C(N(C)C)C1O,COC1C(C)OC(OC2CC(C)(O)C(C(=O)O)c3cc4c(c(O)c32)C(=O)c2c(O)cc3c(c2C4=O)OC2OC3(C)C(O)C(N(C)C)C2O)C(OC)C1(C)OC
235,COC(=O)C1CC2(CN1C(=O)C(C)NC(=O)OCc1ccccc1)SCCS2,CC(NC(=O)OCc1ccccc1)C(=O)N1CC2(CC1C(=O)O)SCCS2
236,O=Cc1ccc(C=CC2CC2)s1,OCc1ccc(C=CC2CC2)s1
237,Cc1cnc(C)c(N2CCN(Cc3ccccc3)CC2)n1,Cc1cnc(C)c(N2CCNCC2)n1
238,CCC1c2ccccc2-c2cc(Br)ccc2N1S(=O)(=O)c1ccc(OC)cc1,CCC1c2ccccc2-c2cc(Br)ccc2N1S(=O)(=O)c1ccc(O)cc1
239,COC1CC2CC(N=[N+]=[N-])CC2C1,COC1CC2CC(N)CC2C1
240,COC(=O)c1ccc2c(C=O)cnc(-c3c(F)cc(F)cc3F)c2c1,COC(=O)c1ccc2c(CO)cnc(-c3c(F)cc(F)cc3F)c2c1
241,COCCCN1CCOc2ccc(COC3CN(S(=O)(=O)c4ccc(C)cc4)CCC34OCCc3cc(C(=O)O)ccc34)cc21,COCCCN1CCOc2ccc(COC3CN(S(=O)(=O)c4ccc(C)cc4)CCC34OCCc3cc(CO)ccc34)cc21
242,CC(C)(C)OC(=O)NCCn1c(=O)c2cc(F)c(NC3CCCCC3)cc2n(C2CCCC2)c1=O,NCCn1c(=O)c2cc(F)c(NC3CCCCC3)cc2n(C2CCCC2)c1=O
243,COc1ccc(CN2CC(C)N(c3ccc(C(=O)N4CCN(c5ncc(C6CC6)cc5C)CC4)cn3)C2=O)cc1,Cc1cc(C2CC2)cnc1N1CCN(C(=O)c2ccc(N3C(=O)NCC3C)nc2)CC1
244,CCOC(=O)C1(NC(=O)c2cccc(C)c2C2=CCCC2)Cc2ccccc2C1,Cc1cccc(C(=O)NC2(C(=O)O)Cc3ccccc3C2)c1C1=CCCC1
245,CC1(C)CC(=O)c2c(C(F)(F)F)nn(-c3ccc(C(N)=O)c(NC4CCCCC4OCc4ccccc4)c3)c2C1,CC1(C)CC(=O)c2c(C(F)(F)F)nn(-c3ccc(C(N)=O)c(NC4CCCCC4O)c3)c2C1
246,CCCN(Cc1ccc(-c2ccc(S(C)(=O)=O)cc2)nc1)C1CCN(C(=O)OC(C)(C)C)CC1,CCCN(Cc1ccc(-c2ccc(S(C)(=O)=O)cc2)nc1)C1CCNCC1
247,CCC(C)C(C(CC(=O)OC(C)(C)C)OC)N(C)C(=O)C(NC(=O)C1(C)CCCN1C)C(C)C,CCC(C)C(C(CC(=O)O)OC)N(C)C(=O)C(NC(=O)C1(C)CCCN1C)C(C)C
248,COc1cc(OC)cc(Sc2ccccc2C(=O)O)c1,COc1cc(OC)cc(Sc2ccccc2CO)c1
249,COC(=O)c1cc2cc3[nH]c(=O)oc3cc2[nH]1,O=C(O)c1cc2cc3[nH]c(=O)oc3cc2[nH]1
250,O=C(O)c1cc2ccoc2nc1C(=O)O,O=C1OC(=O)c2nc3occc3cc21
251,O=C(c1ccc([N+](=O)[O-])cc1)N1Cc2cccn2Cc2sccc21,Nc1ccc(C(=O)N2Cc3cccn3Cc3sccc32)cc1
252,COc1ncc(F)cc1-c1ccc(C(C)N2C(=O)c3ccccc3C2=O)cc1,COc1ncc(F)cc1-c1ccc(C(C)N)cc1
253,OCc1[nH]cnc1-c1ccccc1,O=Cc1[nH]cnc1-c1ccccc1
254,CC(C)(C)OC(=O)NC1(CC(=O)N2CC(Oc3ccc(Cl)cc3)C2)CCC1,CC(C)(C)OC(=O)NC1(CCN2CC(Oc3ccc(Cl)cc3)C2)CCC1
255,COC(=O)C1CC(N(CC(C)C)C(=O)c2cnc(C(C)(C)C)nc2NCc2ccco2)CN(C(=O)OC(C)(C)C)C1,CC(C)CN(C(=O)c1cnc(C(C)(C)C)nc1NCc1ccco1)C1CC(C(=O)O)CN(C(=O)OC(C)(C)C)C1
256,Cc1cc(O[Si](C)(C)C(C)(C)C)ccc1NC(=S)Nc1nc(C(F)(F)F)cs1,Cc1cc(O)ccc1NC(=S)Nc1nc(C(F)(F)F)cs1
257,CC(C)(C)OC(=O)N1CC(c2nc3cc(Cl)ccc3[nH]2)C1,Clc1ccc2[nH]c(C3CNC3)nc2c1
258,CC(C)(C)c1cccc(C#C[Si](C)(C)C)c1,C#Cc1cccc(C(C)(C)C)c1
259,CCOC(=O)CC(C)(O)c1ccc(-c2ccc(F)cc2F)cc1,CCOC(=O)CC(C)c1ccc(-c2ccc(F)cc2F)cc1
260,CCCC(C(=O)OC)c1c(C)nc2c(C)c(C(C)(C)C)nn2c1-c1ccc(C)cc1,CCCC(C(=O)O)c1c(C)nc2c(C)c(C(C)(C)C)nn2c1-c1ccc(C)cc1
261,CC(C)C(C(=O)NC(Cc1ccc(O)c(C(C)(C)C)c1)c1ncno1)N(C)C(=O)C(Cc1ccc(F)cc1)NC(=O)OC(C)(C)C,CC(C)C(C(=O)NC(Cc1ccc(O)c(C(C)(C)C)c1)c1ncno1)N(C)C(=O)C(N)Cc1ccc(F)cc1
262,CC(C)C(=O)Oc1ccc2c(=O)c(-c3ccc(Cl)cc3)c(C(C)C)oc2c1,CC(C)c1oc2cc(O)ccc2c(=O)c1-c1ccc(Cl)cc1
263,C=CCCCC(CCC)C(=O)OC,C=CCCCC(CCC)C(=O)O
264,CCOc1cc(O[Si](C)(C)C(C)(C)C)c(F)c(C(Nc2ccc3c(N(C(=O)OC(C)(C)C)C(=O)OC(C)(C)C)nccc3c2)c2nc(-c3ccccc3)cn2C(c2ccccc2)(c2ccccc2)c2ccccc2)c1,CCOc1cc(O)c(F)c(C(Nc2ccc3c(N(C(=O)OC(C)(C)C)C(=O)OC(C)(C)C)nccc3c2)c2nc(-c3ccccc3)cn2C(c2ccccc2)(c2ccccc2)c2ccccc2)c1
265,N#CC(O)C(Cc1ccccc1)N(Cc1ccccc1)Cc1ccccc1,NCC(O)C(Cc1ccccc1)N(Cc1ccccc1)Cc1ccccc1
266,COC(=O)C=Cc1cc(C(C)C)c(OC)c(C(C)C)c1,COC(=O)C=Cc1cc(C(C)C)c(O)c(C(C)C)c1
267,O=[N+]([O-])c1ccccc1NCc1ccccc1,Nc1ccccc1NCc1ccccc1
268,CC(=O)N1CCc2cc(S(=O)(=O)N3CCC(N(C)C)C3)ccc21,CN(C)C1CCN(S(=O)(=O)c2ccc3c(c2)CCN3)C1
269,CC(=O)Nc1nc(CCc2ccc(CC(=O)CN=[N+]=[N-])cc2)cs1,CC(=O)Nc1nc(CCc2ccc(CC(=O)CN)cc2)cs1
270,CC1(C)OCc2cc(C(O)CN(CCCCCCOCCOCc3cccc([N+](C)(C)C)c3)C(=O)OCc3ccccc3)ccc2O1,CC1(C)OCc2cc(C(O)CNCCCCCCOCCOCc3cccc([N+](C)(C)C)c3)ccc2O1
271,CCCc1c(OCc2cccc(C(=O)OC)n2)ccc(C(C)=O)c1O,CCCc1c(OCc2cccc(C(=O)O)n2)ccc(C(C)=O)c1O
272,O=C(NC1CCc2ccccc21)C1COCCN1c1nc(Cl)ncc1Br,O=C1C2COCCN2c2nc(Cl)ncc2N1C1CCc2ccccc21
273,CC(=O)c1cc(F)c(N2CCC(=NOC3CCN(C(=O)OC(C)C)CC3)CC2)cc1F,CC(C)OC(=O)N1CCC(ON=C2CCN(c3cc(F)c(C(C)O)cc3F)CC2)CC1
274,Cc1c(C(N)=O)cnc2ccc(OCc3ccccc3)nc12,Cc1c(C#N)cnc2ccc(OCc3ccccc3)nc12
275,CC(C)CC(=O)Nc1ncc[nH]1,CC(C)CCNc1ncc[nH]1
276,CC(C)(C)OC(=O)N1CCC(Oc2ccc(OC(F)(F)F)cc2)CC1,FC(F)(F)Oc1ccc(OC2CCNCC2)cc1
277,OC(c1cccnc1)c1cccs1,c1cncc(Cc2cccs2)c1
278,CCCCC(CC(=O)OCC)c1sc2cc(OC)ccc2c1C,CCCCC(CC(=O)O)c1sc2cc(OC)ccc2c1C
279,COc1ccc2c(Oc3ccc(OCCN4CCCCC4)cc3)c(-c3ccc(S(=O)(=O)CC(F)(F)F)cc3)ccc2c1,O=S(=O)(CC(F)(F)F)c1ccc(-c2ccc3cc(O)ccc3c2Oc2ccc(OCCN3CCCCC3)cc2)cc1
280,CCCCOc1ccc(CC(=O)NCc2ccccc2)cc1,CCCCOc1ccc(CCNCc2ccccc2)cc1
281,COC(=O)CCc1ccccc1OCCOC1CN(C(=O)OCc2ccccc2)CCC1c1ccc(OCCCOCc2ccccc2OC)cc1,COc1ccccc1COCCCOc1ccc(C2CCN(C(=O)OCc3ccccc3)CC2OCCOc2ccccc2CCC(=O)O)cc1
282,CCOC(=O)C1(F)CCN(C(=O)NCCNC(=O)c2cn(-c3ccccc3)nc2C(F)(F)F)CC1,O=C(NCCNC(=O)N1CCC(F)(C(=O)O)CC1)c1cn(-c2ccccc2)nc1C(F)(F)F
283,COc1cccc2c1CCC1C2CCN1C(=O)CC1CCCC1,COc1cccc2c1CCC1C2CCN1CCC1CCCC1
284,Cc1cccnc1C(O)c1cc(C)c(C)o1,Cc1cccnc1C(=O)c1cc(C)c(C)o1
285,CC(C)(C)[Si](C)(C)OC1C=C(c2cnc(N)cn2)CCC1,CC(C)(C)[Si](C)(C)OC1CCCC(c2cnc(N)cn2)C1
286,O=[N+]([O-])c1cc(CO)ccc1F,Nc1cc(CO)ccc1F
287,CC(C)(C)CC1NC(C(=O)OC(C)(C)C)C(c2cccc(Cl)c2)C1(C#N)c1ccc(Cl)cc1,CC(C)(C)CC1NC(C(=O)O)C(c2cccc(Cl)c2)C1(C#N)c1ccc(Cl)cc1
288,O=C(c1ccccc1)c1ccccc1[N+](=O)[O-],Nc1ccccc1C(=O)c1ccccc1
289,N#Cc1ccc(NCCCCF)c([N+](=O)[O-])c1,N#Cc1ccc(NCCCCF)c(N)c1
290,C=CCOC(=O)N1CC(O[Si](C)(C)C(C)(C)C)CC1CCN=[N+]=[N-],C=CCOC(=O)N1CC(O)CC1CCN=[N+]=[N-]
291,CC(=Cc1ccccc1)C(=O)O,CC(Cc1ccccc1)C(=O)O
292,CC(C)(C)OC(=O)N1Cc2ccccc2CC1C(=O)Nc1cccc(-c2csc(SCC(=O)NC3CCN(Cc4ccc(Cl)c(Cl)c4)CC3)n2)c1,O=C(CSc1nc(-c2cccc(NC(=O)C3Cc4ccccc4CN3)c2)cs1)NC1CCN(Cc2ccc(Cl)c(Cl)c2)CC1
293,COc1ccc2c(c1OC1CCCC1)OCC2=O,COc1ccc2c(c1OC1CCCC1)OCC2O
294,O=C(Nc1ccccc1OCCCCl)c1cc(Cl)c(OCc2ccccc2)c(Cl)c1,O=C(c1cc(Cl)c(OCc2ccccc2)c(Cl)c1)N1CCCOc2ccccc21
295,CCOC(=O)CNC(=O)c1cc(-c2ccccc2OCc2ccccc2)on1,O=C(O)CNC(=O)c1cc(-c2ccccc2OCc2ccccc2)on1
296,CCOC(=O)c1ccc(C(F)(F)F)cc1OCC,CCOc1cc(C(F)(F)F)ccc1C(=O)O
297,CCOC(=O)CCN(C(=O)c1ccc2c(c1)nc(CNc1ccc(C(=N)N)cc1)n2CC)c1ccccn1,CCn1c(CNc2ccc(C(=N)N)cc2)nc2cc(C(=O)N(CCC(=O)O)c3ccccn3)ccc21
298,Cc1nc(NC(=O)N2c3nc(-c4cccc(C(F)(F)F)c4)ccc3N3CC(O[Si](C)(C)C(C)(C)C)C2C3)sc1C,Cc1nc(NC(=O)N2c3nc(-c4cccc(C(F)(F)F)c4)ccc3N3CC(O)C2C3)sc1C
299,N#CCN1CCCOCC1,NCCN1CCCOCC1
300,CC(C)(C)OC(=O)NC1CCN(c2ccnc3[nH]ccc23)CC1,NC1CCN(c2ccnc3[nH]ccc23)CC1
301,C=C(c1ccc(C(=O)OC)cc1)c1ccc2c(c1)C(C)(C)CCC2(C)C,C=C(c1ccc(C(=O)O)cc1)c1ccc2c(c1)C(C)(C)CCC2(C)C
302,Cc1ccc2c(Nc3cccc(C(F)(F)F)c3)nccc2c1[N+](=O)[O-],Cc1ccc2c(Nc3cccc(C(F)(F)F)c3)nccc2c1N
303,Cc1ccc(C(=O)OCc2ccccc2)cc1[N+](=O)[O-],Cc1ccc(C(=O)OCc2ccccc2)cc1N
304,CC1(C)C(=O)C=CC1=O,CC1(C)C(=O)C=CC1O
305,COCCc1nc(-c2ccc(C(F)(F)F)cc2)nc(C)c1C(=O)OC,COCCc1nc(-c2ccc(C(F)(F)F)cc2)nc(C)c1CO
306,C[SiH](C)Oc1ccnc(-c2cccc([N+](=O)[O-])c2)c1C(C)(C)C,C[SiH](C)Oc1ccnc(-c2cccc(N)c2)c1C(C)(C)C
307,CC(C)(C)OC(=O)N1CCC2(CC1)CN(Cc1ccccc1)CC(C)(C)O2,CC1(C)CN(Cc2ccccc2)CC2(CCNCC2)O1
308,COc1ccc2c(CCCN3CCC(C(=O)c4ccc(F)cc4)CC3)c(C)[nH]c2c1,COc1ccc2c(CCCN3CCC(C(O)c4ccc(F)cc4)CC3)c(C)[nH]c2c1
309,COc1cc(COc2nn(-c3ccccc3)cc2C=CCO)ccc1OCc1nc(-c2ccco2)oc1C,COc1cc(COc2nn(-c3ccccc3)cc2C=CC=O)ccc1OCc1nc(-c2ccco2)oc1C
310,CCOC(=O)C(O)c1c2n(c3cccc(F)c13)COc1ccc(-c3cc4c(C(=O)NC)c(-c5ccc(F)cc5)oc4cc3N(C)S(C)(=O)=O)nc1-2,CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(C)S(C)(=O)=O)c(-c3ccc4c(n3)-c3c(C(O)C(=O)O)c5c(F)cccc5n3CO4)cc12
311,CCOC(=O)CC1CCN(C(=O)CCC2OC(c3cccc(OC)c3OC)c3cc(Cl)ccc3-n3c(C#N)ccc32)CC1,COc1cccc(C2OC(CCC(=O)N3CCC(CC(=O)O)CC3)c3ccc(C#N)n3-c3ccc(Cl)cc32)c1OC
312,C=CCN(CC=C)C(=O)OCc1ccccc1,O=C(OCc1ccccc1)N1CC=CC1
313,CCOC(=O)c1cn(C2CC2)c2cc(-c3cc(C)nc(COC(C)=O)c3)c(F)cc2c1=O,CCOC(=O)c1cn(C2CC2)c2cc(-c3cc(C)nc(CO)c3)c(F)cc2c1=O
